Versicherer,Kanton,Hoheitsgebiet,Geschäftsjahr,Erhebungsjahr,Region,Tarif,Tariftyp,HMO-ID,Eingeschränkt,Gemeindecode,PLZ4,%_IN_GDE,KTKZ,GDENAMK,PlzGemeinde
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8620E,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8953,Y,84,8108,100,ZH,Dällikon,8108 Dällikon
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,4091,5105,100,AG,Auenstein,5105 Auenstein
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,363,3063,0.15,BE,Ostermundigen,3063 Ostermundigen
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,363,3065,0.55,BE,Ostermundigen,3065 Ostermundigen
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,363,3066,0.6,BE,Ostermundigen,3066 Ostermundigen
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,363,3072,98.66,BE,Ostermundigen,3072 Ostermundigen
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,363,3073,0.05,BE,Ostermundigen,3073 Ostermundigen
455,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo2503,Y,732,2562,4.38,BE,Bellmund,2562 Bellmund
455,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo2503,Y,732,2563,1.25,BE,Bellmund,2563 Bellmund
455,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo2503,Y,732,2564,94.36,BE,Bellmund,2564 Bellmund
455,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,1095,6018,0.33,LU,Oberkirch,6018 Oberkirch
455,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,1095,6207,0.11,LU,Oberkirch,6207 Oberkirch
455,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,1095,6208,89.33,LU,Oberkirch,6208 Oberkirch
455,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,1095,6210,9.56,LU,Oberkirch,6210 Oberkirch
455,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,1095,6216,0.67,LU,Oberkirch,6216 Oberkirch
455,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1030,6284,23.38,LU,Hitzkirch,6284 Hitzkirch
455,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1030,6285,43.45,LU,Hitzkirch,6285 Hitzkirch
455,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1030,6288,0.06,LU,Hitzkirch,6288 Hitzkirch
455,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1030,6289,24.56,LU,Hitzkirch,6289 Hitzkirch
455,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1030,6295,8.54,LU,Hitzkirch,6295 Hitzkirch
455,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
455,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
455,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
455,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
455,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
455,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
455,SG,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
455,SG,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo9000,Y,3402,9113,0.34,SG,Flawil,9113 Flawil
455,SG,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo9000,Y,3402,9200,0.48,SG,Flawil,9200 Flawil
455,SG,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo9000,Y,3402,9230,94.72,SG,Flawil,9230 Flawil
455,SG,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo9000,Y,3402,9231,4.46,SG,Flawil,9231 Flawil
455,SG,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
455,SO,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,2584,4600,0.64,SO,Starrkirch-Wil,4600 Starrkirch-Wil
455,SO,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,2584,4656,98.5,SO,Starrkirch-Wil,4656 Starrkirch-Wil
455,SO,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,2584,4657,0.86,SO,Starrkirch-Wil,4657 Starrkirch-Wil
455,SZ,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6430,Y,1373,6422,100,SZ,Steinen,6422 Steinen
455,SZ,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
455,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
455,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
455,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
455,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
455,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6823,0.93,TI,Lugano,6823 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6900,19.51,TI,Lugano,6900 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6912,2.62,TI,Lugano,6912 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6913,2.01,TI,Lugano,6913 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6914,3.94,TI,Lugano,6914 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6915,1.94,TI,Lugano,6915 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6916,0.02,TI,Lugano,6916 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6917,1.94,TI,Lugano,6917 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6918,3.74,TI,Lugano,6918 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6925,0.01,TI,Lugano,6925 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6932,7.86,TI,Lugano,6932 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6951,4.87,TI,Lugano,6951 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6959,4.22,TI,Lugano,6959 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6962,5.85,TI,Lugano,6962 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6963,9.74,TI,Lugano,6963 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6964,4.3,TI,Lugano,6964 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6965,6.41,TI,Lugano,6965 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6966,2.15,TI,Lugano,6966 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6967,2.84,TI,Lugano,6967 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6968,5.47,TI,Lugano,6968 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6974,1.52,TI,Lugano,6974 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6976,2.63,TI,Lugano,6976 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6977,2.21,TI,Lugano,6977 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6978,1.27,TI,Lugano,6978 Lugano
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6979,1.97,TI,Lugano,6979 Lugano
455,UR,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,1213,6467,91.12,UR,Schattdorf,6467 Schattdorf
455,UR,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,1213,6469,8.88,UR,Schattdorf,6469 Schattdorf
455,ZG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6300,Y,NA,NA,NA,NA,NA,NA NA
455,ZG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6430,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8001,Y,198,8606,9.03,ZH,Uster,8606 Uster
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8001,Y,198,8610,78.4,ZH,Uster,8610 Uster
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8001,Y,198,8614,2.82,ZH,Uster,8614 Uster
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8001,Y,198,8615,7.02,ZH,Uster,8615 Uster
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8001,Y,198,8616,2.71,ZH,Uster,8616 Uster
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8001,Y,198,8617,0.02,ZH,Uster,8617 Uster
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8003,Y,243,8952,0.68,ZH,Dietikon,8952 Dietikon
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8003,Y,243,8953,99.32,ZH,Dietikon,8953 Dietikon
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8050G,Y,62,8152,0.08,ZH,Kloten,8152 Kloten
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8050G,Y,62,8302,99.62,ZH,Kloten,8302 Kloten
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8050G,Y,62,8309,0.3,ZH,Kloten,8309 Kloten
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6300,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8001,Y,37,8466,0.37,ZH,Ossingen,8466 Ossingen
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8001,Y,37,8475,99.63,ZH,Ossingen,8475 Ossingen
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8003,Y,242,8142,0.06,ZH,Birmensdorf (ZH),8142 Birmensdorf (ZH)
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8003,Y,242,8903,99.94,ZH,Birmensdorf (ZH),8903 Birmensdorf (ZH)
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8046,Y,84,8108,100,ZH,Dällikon,8108 Dällikon
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8050G,Y,52,8303,100,ZH,Bassersdorf,8303 Bassersdorf
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8400R,Y,223,8412,18.88,ZH,Neftenbach,8412 Neftenbach
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8400R,Y,223,8413,81.12,ZH,Neftenbach,8413 Neftenbach
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,4091,5105,100,AG,Auenstein,5105 Auenstein
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
558,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,363,3063,0.15,BE,Ostermundigen,3063 Ostermundigen
558,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,363,3065,0.55,BE,Ostermundigen,3065 Ostermundigen
558,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,363,3066,0.6,BE,Ostermundigen,3066 Ostermundigen
558,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,363,3072,98.66,BE,Ostermundigen,3072 Ostermundigen
558,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,363,3073,0.05,BE,Ostermundigen,3073 Ostermundigen
558,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo2503,Y,732,2562,4.38,BE,Bellmund,2562 Bellmund
558,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo2503,Y,732,2563,1.25,BE,Bellmund,2563 Bellmund
558,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo2503,Y,732,2564,94.36,BE,Bellmund,2564 Bellmund
558,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,1095,6018,0.33,LU,Oberkirch,6018 Oberkirch
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,1095,6207,0.11,LU,Oberkirch,6207 Oberkirch
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,1095,6208,89.33,LU,Oberkirch,6208 Oberkirch
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,1095,6210,9.56,LU,Oberkirch,6210 Oberkirch
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,1095,6216,0.67,LU,Oberkirch,6216 Oberkirch
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1030,6284,23.38,LU,Hitzkirch,6284 Hitzkirch
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1030,6285,43.45,LU,Hitzkirch,6285 Hitzkirch
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1030,6288,0.06,LU,Hitzkirch,6288 Hitzkirch
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1030,6289,24.56,LU,Hitzkirch,6289 Hitzkirch
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1030,6295,8.54,LU,Hitzkirch,6295 Hitzkirch
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
558,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,SG,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
558,SG,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo9000,Y,3402,9113,0.34,SG,Flawil,9113 Flawil
558,SG,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo9000,Y,3402,9200,0.48,SG,Flawil,9200 Flawil
558,SG,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo9000,Y,3402,9230,94.72,SG,Flawil,9230 Flawil
558,SG,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo9000,Y,3402,9231,4.46,SG,Flawil,9231 Flawil
558,SG,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
558,SO,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,2584,4600,0.64,SO,Starrkirch-Wil,4600 Starrkirch-Wil
558,SO,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,2584,4656,98.5,SO,Starrkirch-Wil,4656 Starrkirch-Wil
558,SO,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,2584,4657,0.86,SO,Starrkirch-Wil,4657 Starrkirch-Wil
558,SZ,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6430,Y,1373,6422,100,SZ,Steinen,6422 Steinen
558,SZ,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6823,0.93,TI,Lugano,6823 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6900,19.51,TI,Lugano,6900 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6912,2.62,TI,Lugano,6912 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6913,2.01,TI,Lugano,6913 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6914,3.94,TI,Lugano,6914 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6915,1.94,TI,Lugano,6915 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6916,0.02,TI,Lugano,6916 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6917,1.94,TI,Lugano,6917 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6918,3.74,TI,Lugano,6918 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6925,0.01,TI,Lugano,6925 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6932,7.86,TI,Lugano,6932 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6951,4.87,TI,Lugano,6951 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6959,4.22,TI,Lugano,6959 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6962,5.85,TI,Lugano,6962 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6963,9.74,TI,Lugano,6963 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6964,4.3,TI,Lugano,6964 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6965,6.41,TI,Lugano,6965 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6966,2.15,TI,Lugano,6966 Lugano
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,5192,6967,2.84,TI,Lugano,6967 Lugano
